群名,群类别,群人数,消息数,稠密度,性别比,平均年龄,年龄差,地域集中度,手机比例,会话数,无回应比例,夜聊比例,图片比例
**票交流↗只干涨停,2.0,495.0,7492.0,0.00229828650881,0.514893617021,34.311778291,7.19585939619,0.467561521253,0.00373731980779,184.0,0.445652173913,0.014684287812,0.00667378537106
**锋证券分析70,2.0,88.0,3.0,0.00470219435737,0.682352941176,35.9661016949,5.68365513122,0.271186440678,0.0,3.0,1.0,0.0,0.0
**友实战高级群,2.0,374.0,398.0,0.00250175624722,0.640326975477,38.4,7.29841528495,0.194029850746,0.0201005025126,116.0,0.965517241379,0.0126262626263,0.00251256281407
**拓股票交流群,2.0,317.0,2346.0,0.00331429940502,0.661290322581,31.3163265306,7.68415226485,0.277227722772,0.00213128729753,150.0,0.46,0.0115089514066,0.0277067348679
**云-实战技术交流群,2.0,160.0,1093.0,0.00699685534591,0.662251655629,31.2575757576,8.53657124778,0.422535211268,0.00457456541629,125.0,0.552,0.0,0.00365965233303
**℡快乐の一族〤,2.0,329.0,13185.0,0.00357698865742,0.390092879257,18.9545454545,4.25462454139,0.214057507987,0.230489192264,336.0,0.404761904762,0.271230173788,0.00978384527873
**股集中营6,2.0,263.0,34.0,0.00158186514962,0.756756756757,34.2640692641,5.44746327829,0.125541125541,0.5,15.0,0.8,0.117647058824,0.0882352941176
**坊期货交流群,2.0,59.0,301.0,0.0660432495617,0.762711864407,31.9464285714,8.35254375893,0.910714285714,0.00664451827243,65.0,0.938461538462,0.0,0.0
**货黄金,2.0,94.0,29.0,0.00411805078929,0.644444444444,27.8823529412,7.01370383767,0.371428571429,0.0,12.0,1.0,0.0689655172414,0.0
**部爱心公益社甘肃站,2.0,394.0,1662.0,0.0116764185428,0.488431876607,27.2186666667,7.05484596257,0.667532467532,0.297833935018,180.0,0.433333333333,0.0721587492483,0.014440433213
**城股票投资,2.0,88.0,4230.0,0.019723092999,0.744186046512,29.6301369863,6.88159516653,0.864864864865,0.358865248227,199.0,0.356783919598,0.174940898345,0.0210401891253
**件交流,2.0,87.0,178.0,0.026597166533,0.666666666667,31.0681818182,8.74486271859,0.127659574468,0.0,80.0,1.0,0.129213483146,0.0
**追踪股票交流,2.0,70.0,1.0,0.0126293995859,0.681818181818,31.9565217391,6.12534478795,0.510204081633,0.0,1.0,1.0,0.0,0.0
**相牛股在线交流分析,2.0,184.0,35.0,0.00365288667142,0.613259668508,31.8050314465,7.85039196027,0.209580838323,0.0285714285714,3.0,0.666666666667,0.942857142857,0.0285714285714
**平桑拿,2.0,175.0,18.0,0.00735632183908,0.941520467836,28.1748251748,5.58759200461,0.647058823529,0.555555555556,14.0,1.0,0.2,0.0
**海捞金（私募）1-14,2.0,720.0,501.0,0.000602688919796,0.800279329609,34.0939393939,6.84439338764,0.0922619047619,0.111776447106,185.0,0.724324324324,0.110220440882,0.00399201596806
05WAN欧冠同盟辅助器,2.0,148.0,3412.0,0.00698657841515,0.965753424658,23.802919708,7.82177329387,0.137931034483,0.30041031653,290.0,0.548275862069,0.279976546467,0.00849941383353
**溪OPPO用户交流1群,2.0,329.0,177.0,0.00573615538587,0.575079872204,24.6231884058,5.98270805164,0.702797202797,0.734463276836,38.0,0.605263157895,0.186440677966,0.0
**萱交流之家16,2.0,354.0,888.0,0.00340103391431,0.744927536232,35.3343108504,7.71825891719,0.163265306122,0.0259009009009,149.0,0.570469798658,0.130533484677,0.00225225225225
**信金银<四>群,2.0,161.0,782.0,0.00419254658385,0.705128205128,31.7203389831,7.18860396765,0.173228346457,0.0,196.0,0.841836734694,0.0729833546735,0.00127877237852
**线黑马部落A部112群,2.0,307.0,1162.0,0.000766430350642,0.738255033557,34.9132075472,5.21789510572,0.359550561798,0.00172117039587,192.0,0.979166666667,0.0,0.0
**红总队群,2.0,65.0,63129.0,0.0620192307692,0.806451612903,18.2280701754,3.51446905905,0.323076923077,0.0317762042801,565.0,0.228318584071,0.189779274463,0.0249489141282
**概念财经交流166群,2.0,229.0,233.0,0.00283459741056,0.748837209302,32.775862069,4.57646316072,0.375,0.0,36.0,0.777777777778,0.0,0.0171673819742
**海捞金2-231,2.0,265.0,518.0,0.00155803316181,0.764,33.496,6.66348137238,0.0905511811024,0.0135135135135,149.0,0.697986577181,0.027027027027,0.0019305019305
**隆股票信息交流中心,2.0,74.0,1.0,0.000555349870418,0.878378378378,34.7272727273,5.13262132374,0.263157894737,0.0,1.0,1.0,0.0,0.0
**赞娱乐城,2.0,85.0,2.0,0.0194677871148,0.797619047619,28.1,6.98259741548,0.142857142857,0.5,2.0,1.0,0.5,0.0
**润NC项目,2.0,70.0,4.0,0.344306418219,0.238805970149,27.65625,6.1140686893,0.742424242424,0.0,1.0,0.0,0.0,0.0
**大2012,2.0,70.0,20.0,0.0109730848861,0.372881355932,23.4583333333,2.406227453,0.5,0.05,17.0,1.0,0.05,0.0
**秘手册编写组,2.0,53.0,45.0,0.0232220609579,0.519230769231,32.6808510638,8.61741527862,0.352941176471,0.0,10.0,0.5,0.0,0.0
**穗,2.0,88.0,264.0,0.0254702194357,0.136363636364,28.0952380952,8.03358878415,0.988636363636,0.0871212121212,45.0,0.355555555556,0.0265151515152,0.0
**ose真粉丝交流群③,2.0,101.0,208.0,0.0128712871287,0.929292929293,18.988372093,4.58129205408,0.181818181818,0.134615384615,58.0,0.586206896552,0.264423076923,0.100961538462
**系□Leslie,2.0,90.0,54.0,0.0193508114856,0.597701149425,23.024691358,5.8478133692,0.156626506024,0.592592592593,15.0,0.866666666667,0.0,0.037037037037
**弈小欣实战交流群⑧,2.0,525.0,741.0,0.00108687749909,0.798058252427,36.3893280632,8.79097434778,0.132553606238,0.0310391363023,211.0,0.696682464455,0.0432432432432,0.0161943319838
**双刷钻,2.0,183.0,569.0,0.0034228067015,0.682634730539,21.2937062937,6.92197490699,0.201342281879,0.0386643233743,117.0,0.931623931624,0.145648312611,0.0193321616872
**国金融股票交流群,2.0,802.0,75794.0,0.000823471906999,0.816120906801,34.3841886269,9.70983885178,0.202770780856,0.176385993614,354.0,0.296610169492,0.151073679805,0.0116368050241
**达财经,2.0,96.0,280.0,0.0260964912281,0.708333333333,36.5280898876,11.5175390314,0.720430107527,0.0678571428571,35.0,0.8,0.00714285714286,0.0178571428571
**岸城融资融券服务,2.0,132.0,2208.0,0.0357969003007,0.656488549618,33.0782608696,10.8412640255,0.90625,0.0176630434783,170.0,0.552941176471,0.0135869565217,0.00135869565217
**资.股票交流群LHJ,2.0,98.0,270.0,0.0274563433621,0.642857142857,38.4444444444,9.47641647121,0.957446808511,0.188888888889,68.0,0.544117647059,0.00367647058824,0.00740740740741
**江,2.0,104.0,1744.0,0.0762696041822,0.563106796117,29.7126436782,9.02347901149,0.876288659794,0.145068807339,192.0,0.4375,0.237249283668,0.0183486238532
**,2.0,668.0,27008.0,0.00129725556383,0.319571865443,17.4489164087,5.11172606933,0.108925869894,0.322015699052,518.0,0.388030888031,0.371054938632,0.00559093601896
3U机票9,2.0,97.0,8.0,0.0224441580756,0.40625,29.4482758621,7.11119987724,0.478723404255,0.0,3.0,0.333333333333,0.0,0.0
**利股票实战154,2.0,98.0,1.0,0.0140963601936,0.701030927835,31.4252873563,9.24958176614,0.168539325843,0.0,1.0,1.0,0.0,0.0
**纳百川,2.0,123.0,151.0,0.0293216046915,0.644628099174,33.537037037,9.40983127129,0.140350877193,0.0198675496689,92.0,0.923913043478,0.192052980132,0.0397350993377
**赚创业群,2.0,58.0,69.0,0.0293405928615,0.701754385965,33.16,10.8247124673,0.235294117647,0.0,49.0,0.979591836735,0.217391304348,0.0
**货股票实盘指导17,2.0,60.0,1.0,0.0274011299435,0.766666666667,30.14,7.97247765754,0.127272727273,0.0,1.0,1.0,0.0,0.0
**货白银,2.0,130.0,29.0,0.00894454382826,0.612903225806,27.4329896907,4.96359367755,0.182692307692,0.0344827586207,13.0,0.846153846154,0.137931034483,0.103448275862
**海华舰字牌加工6,2.0,61.0,58.0,0.0636612021858,0.830508474576,29.7407407407,5.30263800591,0.821428571429,0.0,51.0,0.960784313725,0.155172413793,0.0
**神客栈,2.0,128.0,4.0,0.00270669291339,0.754098360656,26.7263157895,9.00928422329,0.148514851485,0.25,4.0,1.0,0.25,0.25
**云“粉丝”群,2.0,67.0,53.0,0.16960651289,0.212121212121,31.3793103448,8.49508496072,0.954545454545,0.150943396226,24.0,0.666666666667,0.0188679245283,0.0188679245283
**户集结地,2.0,316.0,439.0,0.00611814345992,0.792332268371,37.4353741497,10.0065067452,0.114478114478,0.00455580865604,90.0,0.655555555556,0.0,0.0318906605923
121-121-1212121,2.0,83.0,4.0,0.0398178078166,0.55421686747,27.6538461538,5.04550300681,0.2125,0.0,2.0,1.0,0.0,0.0
**产品现货投资交流群,2.0,62.0,771.0,0.0298783712322,0.852459016393,31.8070175439,6.30632819599,0.929824561404,0.00129701686122,203.0,0.56157635468,0.379533678756,0.00129701686122
Octa,2.0,82.0,107.0,0.0260463715748,0.5,26.9852941176,6.87812527266,0.239436619718,0.0,63.0,0.936507936508,0.11214953271,0.018691588785
**歆vip719,2.0,197.0,2343.0,0.00927172899617,0.468085106383,36.797752809,8.98773168229,0.497206703911,0.00256081946223,199.0,0.472361809045,0.00512163892446,0.00512163892446
**西共青团手机报群1,2.0,88.0,6.0,0.0215517241379,0.659090909091,28.6419753086,3.76241530638,0.918604651163,0.166666666667,5.0,0.8,0.0,0.0
**汇黄金实盘《羊村》,2.0,60.0,21987.0,0.0776836158192,0.758620689655,28.7962962963,5.90787180341,0.224137931034,0.0756810842771,479.0,0.340292275574,0.130648240749,0.0785009323691
**神客栈,2.0,100.0,9244.0,0.00646464646465,0.670103092784,26.4020618557,7.74418277695,0.14,0.0164430982259,200.0,0.655,0.131724212577,0.17816962354
**ＩＰ股票高级交流群,2.0,243.0,15.0,0.00494847464544,0.916666666667,33.2361809045,4.77740678248,0.306532663317,0.466666666667,10.0,0.8,0.0666666666667,0.2
**股论金,2.0,102.0,1.0,0.00456222092798,0.752475247525,44.243902439,9.77622922919,0.463414634146,1.0,1.0,1.0,1.0,0.0
**权登记,2.0,53.0,3.0,0.0471698113208,0.450980392157,30.36,4.92243842013,0.980769230769,0.0,1.0,0.0,0.0,0.0
**非凡】股票交流二群,2.0,92.0,2.0,0.00680840898232,0.820224719101,30.5625,6.86265937884,0.180722891566,0.5,2.0,1.0,0.0,0.0
**沙农业投资,2.0,72.0,166.0,0.0131064162754,0.544117647059,32.8125,9.77700586836,0.957142857143,0.0421686746988,23.0,0.478260869565,0.0,0.0
**界天空-山东5威海卫,2.0,87.0,13.0,0.0185779203422,0.821428571429,23.8607594937,3.27527823619,0.414634146341,0.153846153846,9.0,0.888888888889,0.461538461538,0.0769230769231
**沂家园,2.0,157.0,7206.0,0.0142903805324,0.647435897436,26.4520547945,4.59910978846,0.76821192053,0.614904246461,355.0,0.445070422535,0.231707317073,0.0309464335276
**股会友,2.0,66.0,42.0,0.0030303030303,0.516129032258,34.8913043478,8.53185402367,0.152173913043,0.0,34.0,0.970588235294,0.0238095238095,0.047619047619
**客8套现专用,2.0,116.0,90.0,0.0110194902549,0.619469026549,26.5,5.24898912101,0.228070175439,0.0333333333333,67.0,0.89552238806,0.0888888888889,0.0
**级VIP股票交流群,2.0,119.0,340.0,0.00932915539097,0.731092436975,31.4038461538,6.32990343645,0.228571428571,0.0,61.0,0.655737704918,0.0,0.0
**波大学生家教群8,2.0,181.0,60.0,0.0105893186004,0.383720930233,21.7469879518,1.72398650858,0.89880952381,0.0666666666667,18.0,0.888888888889,0.161290322581,0.0
**捉,2.0,638.0,22909.0,0.000730796297299,0.797427652733,34.6573033708,10.1850193395,0.146422628952,0.117202846043,365.0,0.306849315068,0.117570724111,0.0110873455847
07BABY用户第一服务群,2.0,102.0,357.0,0.0552319937876,0.36,28.9574468085,4.45525005535,0.851485148515,0.137254901961,79.0,0.417721518987,0.0980392156863,0.0
**融世家实战AAA群,2.0,270.0,1313.0,0.0013906099408,0.693486590038,30.9206349206,6.21519282236,0.18431372549,0.003808073115,180.0,0.677777777778,0.00226757369615,0.00609291698401
**神联盟,2.0,92.0,27161.0,0.0224558050645,0.943181818182,20.2317073171,6.36740706213,0.702380952381,0.243105923935,647.0,0.284389489954,0.219713716253,0.00552262435109
**影新人集中大本营,2.0,87.0,208.0,0.0212510024058,0.627906976744,17.1219512195,5.15702278428,0.180722891566,0.711538461538,46.0,0.652173913043,0.239215686275,0.0144230769231
**眠学院2群,2.0,94.0,37.0,0.025394646534,0.304347826087,34.7142857143,9.4182844315,0.137931034483,0.0,30.0,0.866666666667,0.351351351351,0.027027027027
**银顶级喊单体验群,2.0,86.0,579.0,0.0173734610123,0.753086419753,25.8,4.9080965521,0.302325581395,0.269430051813,115.0,0.626086956522,0.101351351351,0.00518134715026
**京营业员招聘群-3,2.0,70.0,29.0,0.00807453416149,0.185714285714,25.5538461538,4.7232022033,0.573529411765,0.137931034483,16.0,0.8125,0.0967741935484,0.0344827586207
**望涨停俱乐部,2.0,129.0,169.0,0.0128391472868,0.666666666667,30.8586956522,6.96041840593,0.204301075269,0.0118343195266,63.0,0.777777777778,0.00591715976331,0.0
**经股票交流098群,2.0,108.0,3.0,0.00848044305988,0.700934579439,29.6741573034,6.93270263771,0.166666666667,0.0,2.0,1.0,0.0,0.0
**心志愿团队,2.0,86.0,238.0,0.0404924760602,0.309523809524,39.4556962025,12.1507383412,0.892857142857,0.109243697479,52.0,0.692307692308,0.176470588235,0.046218487395
**股涨停基地——02室,2.0,255.0,100.0,0.00114250424579,0.788844621514,34.6103896104,6.37464371806,0.106382978723,0.0,45.0,0.822222222222,0.0373831775701,0.0
**线牛股集中营D14,2.0,291.0,831.0,0.00242919777225,0.818181818182,34.2441860465,8.11248828646,0.0772200772201,0.0,212.0,0.655660377358,0.00477897252091,0.0
**流丶005,2.0,284.0,5732.0,0.00204051162096,0.814545454545,26.4872881356,7.84785457685,0.092,0.0111653872994,420.0,0.77380952381,0.137672308498,0.200628053036
**玲,2.0,91.0,510.0,0.0262515262515,0.655555555556,30.6,6.57839601405,0.471264367816,0.58431372549,79.0,0.620253164557,0.195729537367,0.0352941176471
**跑财富交流群z,2.0,386.0,1511.0,0.00363367202745,0.59842519685,32.5015384615,8.65603377478,0.308139534884,0.00198544010589,181.0,0.640883977901,0.00066181336863,0.00198544010589
**线指挥19部,2.0,386.0,634.0,0.00105645649687,0.632,36.6198830409,7.38747652064,0.175792507205,0.0,215.0,0.720930232558,0.0653789004458,0.0
**往金来,2.0,75.0,10018.0,0.0275675675676,0.72,33.4516129032,8.40252922628,0.159420289855,0.0319425034937,235.0,0.391489361702,0.115780017966,0.0221601117988
**加锁,2.0,92.0,53.0,0.049928332537,0.736263736264,33.8452380952,9.79369822607,0.186813186813,0.0754716981132,29.0,0.862068965517,0.132075471698,0.0754716981132
**仪模特,2.0,68.0,2.0,0.0581650570676,0.779411764706,24.7794117647,3.38615515191,1.0,0.0,1.0,1.0,0.0,0.0
tom黄金白银分群18,2.0,174.0,7.0,0.00275729187429,0.705202312139,28.8287671233,6.93152376954,0.157894736842,0.0,7.0,1.0,0.714285714286,0.0
**股论金股票交流群③,2.0,282.0,1175.0,0.00538855657353,0.729927007299,29.1598360656,8.66422037619,0.164179104478,0.00425531914894,174.0,0.586206896552,0.0190713101161,0.00340425531915
**件制作交流群,2.0,53.0,39.0,0.0210449927431,0.792452830189,17.2653061224,4.88552844343,0.288461538462,0.0,24.0,0.833333333333,0.118644067797,0.0
12届-CAD/M群（普高）,2.0,53.0,987.0,0.322931785196,0.692307692308,20.0196078431,1.7319398178,1.0,0.404255319149,135.0,0.437037037037,0.215369059656,0.047619047619
**峰实战交流B群,2.0,147.0,5.0,0.0159351411798,0.634482758621,32.5299145299,8.3743326302,0.176,0.2,5.0,1.0,0.0,0.2
**南交友中心--峰,2.0,54.0,1.0,0.153738644305,0.528301886792,22.7608695652,1.49178595342,0.333333333333,0.0,1.0,1.0,0.0,0.0
**岛信用卡业务交流群,2.0,491.0,6501.0,0.00530362857974,0.748400852878,27.4578651685,5.4247580533,0.813471502591,0.0107675742194,931.0,0.485499462943,0.162307692308,0.00107675742194
**浩□股票实战VIP2,2.0,303.0,385.0,0.00534391187463,0.666666666667,31.0411985019,7.08021107212,0.198529411765,0.012987012987,45.0,0.644444444444,0.00260416666667,0.0025974025974
**流,2.0,330.0,52.0,0.00347241411071,0.641104294479,34.5178571429,8.80582411051,0.125850340136,0.0192307692308,30.0,0.9,0.0943396226415,0.0961538461538
**牛股免费体验交流2,2.0,225.0,218.0,0.00261904761905,0.651785714286,30.453038674,7.2701808396,0.173684210526,0.0045871559633,41.0,0.90243902439,0.0045871559633,0.0
**票白银交流群,2.0,67.0,7.0,0.0185436454093,0.698412698413,30.5098039216,8.84811389898,0.327272727273,0.0,6.0,1.0,0.0,0.0
**票信息VIP群,2.0,319.0,417.0,0.00417972831766,0.662460567823,33.8981818182,7.97659054322,0.272401433692,0.0,174.0,0.632183908046,0.00478468899522,0.0359712230216
**阳实战分析群C,2.0,271.0,1868.0,0.00280169468361,0.783582089552,33.4664179104,5.21146044832,0.390334572491,0.00321199143469,223.0,0.466367713004,0.0362244897959,0.000535331905782
**唐黄金交流2群,2.0,346.0,9209.0,0.00452374968585,0.792397660819,33.1895043732,5.64929424002,0.0962099125364,0.00206319904441,246.0,0.5,0.104173337603,0.000977304810511
**春驿站就业援助群,2.0,69.0,80.0,0.0351662404092,0.264705882353,35.6825396825,9.2166608918,0.984848484848,0.15,33.0,0.787878787879,0.0,0.025
5000w娱乐招商29群,2.0,61.0,2.0,0.00874316939891,0.508474576271,25.303030303,4.37960042791,0.242424242424,0.0,1.0,1.0,0.0,0.0
**博扬期货投资群48,2.0,76.0,1.0,0.00912280701754,0.837837837838,31.5,7.31436941916,0.149253731343,0.0,1.0,1.0,0.0,0.0
**盟总部股票交流群C,2.0,177.0,7610.0,0.00391628145865,0.767441860465,36.2323943662,13.1741667256,0.327044025157,0.0454664914586,216.0,0.268518518519,0.025486074619,0.0243101182654
**线牛股集中营C9,2.0,397.0,1055.0,0.000451619469252,0.755208333333,35.9034852547,7.244953031,0.0989304812834,0.0,259.0,0.525096525097,0.0158286778399,0.0
**相唐老师股票交流群,2.0,151.0,2.0,0.00476821192053,0.669014084507,33.9142857143,6.41889218407,0.261682242991,0.0,1.0,0.0,0.0,0.0
**子阳网络娱乐俱乐部,2.0,54.0,15.0,0.0366876310273,0.461538461538,18.2549019608,3.04761647306,0.307692307692,0.533333333333,5.0,0.6,0.0,0.0
**家乐业,2.0,258.0,2625.0,0.00444906946581,0.614457831325,30.5423728814,6.45866133451,0.909448818898,0.169904761905,208.0,0.495192307692,0.024765478424,0.0118095238095
love靓仔+靓妹群,2.0,52.0,751.0,0.196832579186,0.403846153846,16.0,1.99017193069,0.769230769231,0.50466045273,28.0,0.321428571429,0.136898395722,0.00133155792277
A富贵长弘股票信息7群,2.0,273.0,684.0,0.00408047834518,0.273062730627,43.5925925926,10.0157626113,0.172131147541,0.0394736842105,155.0,0.58064516129,0.042328042328,0.0190058479532
**圳长安凤岗淡水桑拿,2.0,216.0,2732.0,0.0037037037037,0.88038277512,26.3282051282,5.42406549758,0.920560747664,0.301244509517,350.0,0.52,0.139662756598,0.0124450951684
**鹊の实战分析①,2.0,258.0,1224.0,0.00463004856272,0.797619047619,39.156,9.84416903553,0.202380952381,0.00898692810458,193.0,0.512953367876,0.0355253212396,0.0147058823529
**海搏金--炒股交流4群,2.0,307.0,394.0,0.00390666581508,0.722222222222,31.7176079734,8.0992589542,0.109271523179,0.0126903553299,146.0,0.63698630137,0.0583333333333,0.0
**雨股票交流群4-博赢,2.0,208.0,319.0,0.0030193236715,0.714975845411,33.5303030303,4.0083991249,0.242424242424,0.012539184953,98.0,0.948979591837,0.00310559006211,0.0
**树林1954联系541056771,2.0,306.0,19249.0,0.0035572699025,0.567567567568,26.9803921569,7.83362167866,0.130952380952,0.0,1148.0,0.511324041812,0.186970751727,0.0154813237051
**马建仓股票交流群,2.0,155.0,887.0,0.00636782572266,0.735099337748,35.4051724138,5.9567094137,0.220338983051,0.00338218714769,153.0,0.797385620915,0.0101465614431,0.0011273957159
**票黑马体验群15,2.0,183.0,142.0,0.00387317600432,0.756906077348,28.0481927711,6.57652564087,0.152941176471,0.00704225352113,61.0,0.983606557377,0.0,0.0
**贷资本VIP投资群,2.0,79.0,1071.0,0.0576111652061,0.684210526316,28.4794520548,6.38085662013,0.506329113924,0.0569561157796,321.0,0.457943925234,0.0907390084191,0.239028944911
**维渠道销售部,2.0,77.0,180.0,0.161483253589,0.909090909091,29.6621621622,4.30046203372,0.394736842105,0.144444444444,42.0,0.714285714286,0.145251396648,0.0111111111111
**金黄金VIP群胡老师,2.0,62.0,751.0,0.0536753040719,0.688524590164,41.3023255814,13.6083676101,0.936170212766,0.0439414114514,328.0,0.536585365854,0.206117021277,0.00798934753662
